2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.4957,284
2019-03-28 17:02,0.4772,372
2019-03-28 17:02,0.3398,405
2019-03-28 17:02,0.4001,520
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.2169,223
2019-03-28 17:02,2.3073,1353
2019-03-28 17:02,0.4484,284
2019-03-28 17:02,0.4484,284
2019-03-28 17:02,0.7362,962
2019-03-28 17:02,0.4826,283
2019-03-28 17:02,0.262,226
2019-03-28 17:02,0.121,222
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.2553,217
2019-03-28 17:02,0.121,223
2019-03-28 17:02,0.1634,215
2019-03-28 17:02,0.2711,189
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.098,243
2019-03-28 17:02,0.3278,223
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.4558,226
2019-03-28 17:02,0.2668,223
2019-03-28 17:02,0.3094,474
2019-03-28 17:02,0.2615,215
2019-03-28 17:02,0.3959,190
2019-03-28 17:02,0.1097,257
2019-03-28 17:02,0.2697,226
2019-03-28 17:02,0.5083,374
2019-03-28 17:02,0.2583,250
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.3991,256
2019-03-28 17:02,0.528,373
2019-03-28 17:02,0.6325,223
2019-03-28 17:02,0.363,421
2019-03-28 17:02,0.3905,226
2019-03-28 17:02,0.3191,225
2019-03-28 17:02,1.3484,1496
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.2184,223
2019-03-28 17:02,0.3398,405
2019-03-28 17:02,0.392,223
2019-03-28 17:02,0.3053,256
2019-03-28 17:02,0.3191,226
2019-03-28 17:02,0.3313,192
2019-03-28 17:02,0.3191,226
2019-03-28 17:02,0.433,225
2019-03-28 17:02,0.0365,225
2019-03-28 17:02,0.3252,313
2019-03-28 17:02,0.2697,192
2019-03-28 17:02,0.528,372
2019-03-28 17:02,0.3278,224
2019-03-28 17:02,0.3168,406
2019-03-28 17:02,0.2215,226
2019-03-28 17:02,0.2184,224
2019-03-28 17:02,0.259,249
2019-03-28 17:02,0.5168,223
2019-03-28 17:02,1.3023,256
2019-03-28 17:02,0.392,223
2019-03-28 17:02,0.737,488
2019-03-28 17:02,0.3278,223
2019-03-28 17:02,0.3313,225
2019-03-28 17:02,0.392,226
2019-03-28 17:02,0.1509,226
2019-03-28 17:02,0.3124,405
2019-03-28 17:02,1.6216,669
2019-03-28 17:02,0.2327,247
2019-03-28 17:02,3.1131,3791
2019-03-28 17:02,0.3662,225
2019-03-28 17:02,0.4034,226
2019-03-28 17:02,0.3501,407
2019-03-28 17:02,0.2322,225
2019-03-28 17:02,0.3221,223
2019-03-28 17:02,0.9256,1394
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.0524,224
2019-03-28 17:02,0.3053,256
2019-03-28 17:02,0.31,225
2019-03-28 17:02,0.3191,223
2019-03-28 17:02,0.2215,225
2019-03-28 17:02,0.2659,250
2019-03-28 17:02,3.0032,4210
2019-03-28 17:02,0.5129,372
2019-03-28 17:02,0.3191,225
2019-03-28 17:02,0.528,371
2019-03-28 17:02,0.3082,191
2019-03-28 17:02,0.363,420
2019-03-28 17:02,0.528,372
2019-03-28 17:02,0.4911,335
2019-03-28 17:02,0.388,420
2019-03-28 17:02,0.433,225
2019-03-28 17:02,0.5183,257
2019-03-28 17:02,0.5214,225
2019-03-28 17:02,0.2697,190
2019-03-28 17:02,0.2743,256
2019-03-28 17:02,0.2743,222
2019-03-28 17:02,0.528,372
2019-03-28 17:02,0.3241,371
2019-03-28 17:02,0.2212,258
2019-03-28 17:02,0.8629,373
2019-03-28 17:02,0.4369,284
2019-03-28 17:02,0.244,226
2019-03-28 17:02,0.6,669
2019-03-28 17:02,0.262,225
2019-03-28 17:02,0.3967,420
2019-03-28 17:02,0.3241,371
2019-03-28 17:02,0.5998,371
2019-03-28 17:02,0.5132,421
2019-03-28 17:02,0.3191,225
2019-03-28 17:02,0.392,224
2019-03-28 17:02,2.5442,224
2019-03-28 17:01,0.3146,224
2019-03-28 17:01,0.1412,591
2019-03-28 17:01,0.3053,256
2019-03-28 17:01,0.3163,226
2019-03-28 17:01,0.3125,223
2019-03-28 17:01,0.3191,225
2019-03-28 17:01,0.528,371
2019-03-28 17:01,0.3317,225
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.392,226
2019-03-28 17:01,1.0891,257
2019-03-28 17:01,0.3278,224
2019-03-28 17:01,0.3272,372
2019-03-28 17:01,0.244,225
2019-03-28 17:01,0.368,257
2019-03-28 17:01,0.6618,403
2019-03-28 17:01,0.4237,218
2019-03-28 17:01,0.542,367
2019-03-28 17:01,0.3444,387
2019-03-28 17:01,0.2943,191
2019-03-28 17:01,0.528,371
2019-03-28 17:01,0.3236,225
2019-03-28 17:01,0.1687,216
2019-03-28 17:01,0.3602,420
2019-03-28 17:01,0.2184,224
2019-03-28 17:01,0.3533,224
2019-03-28 17:01,0.433,225
2019-03-28 17:01,0.4881,191
2019-03-28 17:01,0.2592,223
2019-03-28 17:01,0.3272,373
2019-03-28 17:01,0.3191,226
2019-03-28 17:01,0.2177,224
2019-03-28 17:01,0.3191,226
2019-03-28 17:01,1.5799,814
2019-03-28 17:01,0.3191,189
2019-03-28 17:01,1.3962,247
2019-03-28 17:01,0.06,372
2019-03-28 17:01,0.3053,256
2019-03-28 17:01,0.3168,226
2019-03-28 17:01,0.528,373
2019-03-28 17:01,0.2414,249
2019-03-28 17:01,0.3053,256
2019-03-28 17:01,0.4772,372
2019-03-28 17:01,0.3008,224
2019-03-28 17:01,0.3191,226
2019-03-28 17:01,0.3495,226
2019-03-28 17:01,0.528,338
2019-03-28 17:01,0.3227,192
2019-03-28 17:01,0.392,224
2019-03-28 17:01,0.1355,249
2019-03-28 17:01,0.3053,256
2019-03-28 17:01,0.2215,225
2019-03-28 17:01,0.433,225
2019-03-28 17:01,0.4633,284
2019-03-28 17:01,0.4633,283
2019-03-28 17:01,0.3008,224
2019-03-28 17:01,0.2697,192
2019-03-28 17:01,8.4709,714
2019-03-28 17:01,0.3449,284
2019-03-28 17:01,0.3124,406
2019-03-28 17:01,0.3241,371
2019-03-28 17:01,0.5214,226
2019-03-28 17:01,0.3278,223
2019-03-28 17:01,0.3241,371
2019-03-28 17:01,1.1557,226
2019-03-28 17:01,0.2394,225
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.3737,226
2019-03-28 17:01,1.3023,6748
2019-03-28 17:01,0.3278,224
2019-03-28 17:01,0.2943,191
2019-03-28 17:01,0.5803,373
2019-03-28 17:01,0.392,225
2019-03-28 17:01,0.3602,419
2019-03-28 17:01,0.2215,225
2019-03-28 17:01,0.2184,223
2019-03-28 17:01,0.2668,223
2019-03-28 17:01,0.4484,283
2019-03-28 17:01,0.4736,283
2019-03-28 17:01,0.4863,284
